From,To,Operator,Distance,Duration,Bus Type,Departure,Arrival,Cost
Bangalore,Shimoga,Srs Travels (SRS Travels),280,00:06:15,"2+2, Executive AirBus, Non-AC, Video",10:45:00 PM,5:00:00 AM,1930
Bangalore,Shimoga,VRL,280,00:06:30,Sleeper / Seater(44/N),10:25:00 PM,4:55:00 AM,1810
Bangalore,Shimoga,Seabird Tourists,280,00:10:00,"1+2, Sleeper/Seater, Non-AC",6:30:00 PM,4:30:00 AM,730
Bangalore,Shimoga,Durgamba Motors,280,00:07:00,Seat cum Sleeper,10:05:00 PM,4:00:00 AM,1590
Bangalore,Shimoga,Srs Travels (SRS Travels),280,00:06:30,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,4:45:00 AM,1810
Bangalore,Kodungallur,Kallada Travels,512,00:12:48,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:30:00 PM,11:18:00 AM,870
Bangalore,Kodungallur,Kallada Travels,512,00:12:48,SEMI SLEEPER,8:45:00 PM,9:33:00 AM,870
Bangalore,Mysore,Poornima Travels (Poornima Tours),143,00:02:30,"2+2, Seater, Non-AC, Video",11:00:00 PM,1:30:00 AM,6390
Bangalore,Mysore,Ashwini Tours,143,00:01:15,"2+2, Seater, Non-AC, Video",11:00:00 PM,12:15:00 AM,14390
Bangalore,Mysore,Poornima Tours,143,00:02:30,"2+2, Seater, Non-AC, Video",11:00:00 PM,1:30:00 AM,6390
Bangalore,Puttur,Sugamatourist A (Sugama  Tourists),316,00:09:15,"1+2, Sleeper/Seater, Non-AC",8:45:00 PM,6:00:00 AM,980
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:12:30,Volvo B9R Multi-Axle Semi Sleeper,5:00:00 PM,5:30:00 AM,1280
Bangalore,Vijayawada,S.r.s Travels (SRS Travels),662,00:11:15,"2+2, Isuzu, AC, Video",8:00:00 PM,7:15:00 AM,1460
Bangalore,Vijayawada,Dhanunjaya Tours,662,00:12:00,Volvo Semi Sleeper,7:00:00 PM,7:00:00 AM,1350
Bangalore,Vijayawada,S.r.s Travels (SRS Travels),662,00:13:00,"2+2, Semi Sleeper, Non-AC,",5:30:00 PM,6:30:00 AM,1220
Bangalore,Vijayawada,Kaveri Kamakshi Travels,662,00:11:15,Volvo B9R Multi-Axle Semi Sleeper,7:45:00 PM,7:00:00 AM,1460
Bangalore,Vijayawada,S.r.s Travels (SRS Travels),662,00:13:15,"2+2, Semi Sleeper, Non-AC,",6:00:00 PM,7:15:00 AM,1190
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:12:00,Hi-Tech Non A/c,9:00:00 PM,9:00:00 AM,1350
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:12:30,Volvo B9R Multi-Axle Semi Sleeper,4:00:00 PM,4:30:00 AM,1280
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:13:30,Hi-Tech Non A/c Semi Sleeper Seating,3:00:00 PM,4:30:00 AM,1170
Bangalore,Vijayawada,VRL,662,00:11:00,Multi-Axle VOLVO A/c Semi Sleeper,4:30:00 PM,3:30:00 AM,1500
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:13:00,Hi-Tech Non A/c,6:00:00 PM,7:00:00 AM,1220
Bangalore,Vijayawada,Sree Kaleswari Travels,662,00:12:15,ISUZU A/C SLEEPER,6:45:00 PM,7:00:00 AM,1320
Bangalore,Vijayawada,SVR Travels,662,00:12:00,"2+2, Hitech, AC, Non-Video",9:00:00 PM,9:00:00 AM,1350
Bangalore,Vijayawada,Dhanunjaya Tours,662,00:12:30,A/C SLEEPER 2 TIER A/C,6:00:00 PM,6:30:00 AM,1280
Bangalore,Vijayawada,Sree Kaleswari Travels,662,00:11:00,Volvo B9R Multi-Axle Semi Sleeper,9:30:00 PM,8:30:00 AM,1500
Bangalore,Vijayawada,Rajesh Travels,662,00:15:00,Hi-Tech Semi Sleeper,4:30:00 PM,7:30:00 AM,1020
Bangalore,Vijayawada,Morning Star Travels,662,00:13:25,"1+1, Isuzu Sleeper, AC",6:00:00 PM,7:25:00 AM,1180
Bangalore,Vijayawada,SVR Tours &  Travels,662,00:11:00,Volvo B9R Multi-Axle Semi Sleeper,10:00:00 PM,9:00:00 AM,1500
Bangalore,Kalpetta,P K Travels,279,00:08:15,2+2 Non A/c {Semi Sleeper},9:45:00 PM,6:00:00 AM,1150
Bangalore,Kalpetta,Kalpaka Travels,279,00:07:45,2+2 Semi Sleeper Non A/c,9:15:00 PM,5:00:00 AM,1310
Bangalore,Kalpetta,Smpk Travels,279,00:08:30,"2+2, Semi Sleeper, Non-AC,",8:30:00 PM,5:00:00 AM,1080
Bangalore,Kalpetta,Kallada Travels,279,00:06:59,SEMI SLEEPER CUM SLEEPER,9:00:00 PM,3:59:00 AM,1590
Bangalore,Halady,Durgamba Motors,414,00:10:21,Non A/C Sleeper,9:45:00 PM,6:25:00 AM,1000
Bangalore,Kolluru,Srs Travels (SRS Travels),640,00:09:30,"2+2, Executive AirBus, Non-AC, Video",9:30:00 PM,7:00:00 AM,1740
Bangalore,Koppal,Srs Travels (SRS Travels),399,00:07:45,"2+2, Air Suspension, Non-AC, Video",10:45:00 PM,6:30:00 AM,1610
Bangalore,Koppal,Srs Travels (SRS Travels),399,00:09:59,"2+1, Sleeper, Non-AC, Non-Video",11:00:00 PM,8:00:00 PM,1030
Bangalore,Koppal,VRL,399,00:07:30,Sleeper / Coach(N),10:30:00 PM,6:00:00 AM,1690
Bangalore,Koppal,VRL,399,00:07:30,ISUZU-Executive A/C-Coach,9:20:00 PM,4:50:00 AM,1690
Bangalore,Miraj,Srs Travels (SRS Travels),666,00:12:00,"2+2, Executive AirBus, Non-AC, Video",7:30:00 PM,7:30:00 AM,1360
Bangalore,Miraj,Konduskarsr Travels,666,00:10:00,"2+1, Volvo Sleeper, AC",9:00:00 PM,7:00:00 AM,1700
Bangalore,Bailhongal,VRL,487,00:10:00,Sleeper / Seater(40/AB/N),7:15:00 PM,5:15:00 AM,1250
Bangalore,Harmannu,Durgamba Motors,410,00:10:15,2+2 AIR BUS,10:15:00 PM,6:35:00 AM,1010
Bangalore,Mullikatte,Durgamba Motors,352,00:08:48,Non A/C Sleeper,9:15:00 PM,6:23:00 AM,1180
Bangalore,Mullikatte,Durgamba Motors,352,00:08:48,2+2 AIR BUS,9:00:00 PM,5:52:00 AM,1180
Bangalore,Gulbarga,Pavit Travels,571,00:13:00,2x2 Non A/c Semi Sleeper,7:00:00 PM,8:00:00 AM,1000
Bangalore,Gulbarga,Pavit Travels,571,00:10:15,Mercedes Benz Multi Axle Semi Sleeper,9:15:00 PM,7:30:00 AM,1410
Bangalore,Gulbarga,VRL,571,00:11:30,New 2+2 Executive Air-Bus,7:30:00 PM,7:00:00 AM,1200
Bangalore,Gulbarga,VRL,571,00:11:30,New 2+2 Executive Air-Bus,6:15:00 PM,5:45:00 AM,1200
Bangalore,Gulbarga,VRL,571,00:11:30,Sleeper / Coach(N),9:00:00 PM,8:30:00 AM,1200
Bangalore,Gulbarga,VRL,571,00:11:30,Multi-Axle VOLVO A/c Semi Sleeper,8:00:00 PM,7:30:00 AM,1200
Bangalore,Gulbarga,Srs Travels (SRS Travels),571,00:11:15,"2+1, Sleeper, Non-AC, Non-Video",6:45:00 PM,6:00:00 AM,1240
Bangalore,Gulbarga,S K Travels (Bharathi Travels),571,00:11:30,"2+1, Air Suspension",8:00:00 PM,7:30:00 AM,1200
Bangalore,Gulbarga,VRL,571,00:11:30,Sleeper / Coach(N),9:15:00 PM,8:45:00 AM,1200
Bangalore,Gulbarga,Srs Travels (SRS Travels),571,00:10:00,"2+2, Seater, Non-AC, Video",7:30:00 PM,5:30:00 AM,1460
Bangalore,Gulbarga,Pavit Travels,571,00:13:00,Hi Tech Sleeper,7:30:00 PM,8:30:00 AM,1000
Bangalore,Gulbarga,VRL,571,00:11:30,A/c-Sleeper(N),7:00:00 PM,6:30:00 AM,1200
Bangalore,Dindigul,Royal Travels,372,00:09:18,Royal,9:30:00 PM,6:48:00 AM,1110
Bangalore,Dindigul,Sachin Travels,372,00:06:45,"2+1, Sleeper, Non-AC, Non-Video",10:30:00 PM,5:15:00 AM,1920
Bangalore,Dindigul,KPN Travels,372,00:08:00,2+2 A/C MULTI AXLE : 44,12:30:00 PM,8:30:00 PM,1460
Bangalore,Dindigul,Srs Travels (SRS Travels),372,00:07:15,"2+1, Sleeper, Non-AC, Non-Video",10:15:00 PM,5:30:00 AM,1720
Bangalore,Dindigul,Srs Travels (SRS Travels),372,00:09:00,"2+1, Sleeper, Non-AC, Non-Video",7:00:00 PM,4:00:00 AM,1180
Bangalore,Dindigul,KPN Travels,372,00:07:30,BERTH SLEEPER A/C : 29,9:30:00 PM,5:00:00 AM,1630
Bangalore,Dindigul,ABT X Travels,372,00:09:18,2+2 A/c,8:30:00 PM,5:48:00 AM,1110
Bangalore,Dindigul,Royal Travels,372,00:09:18,RoyalSemiSleeper,7:00:00 PM,4:18:00 AM,1110
Bangalore,Dindigul,Srs Travels (SRS Travels),372,00:08:30,"2+1, Sleeper, Non-AC, Non-Video",6:00:00 PM,2:30:00 AM,1310
Bangalore,Dindigul,Royal Travels,372,00:09:18,RoyalTravels(2+2),10:15:00 PM,7:33:00 AM,1110
Bangalore,Dindigul,KPN Travels,372,00:06:30,2+2 VOLVO A/C(MULTI AXLE) : 44,9:30:00 AM,4:00:00 PM,2040
Bangalore,Dindigul,KPN Travels,372,00:08:00,2+1: 31 S.S NON A/C,10:00:00 PM,6:00:00 AM,1460
Bangalore,Dindigul,Srs Travels (SRS Travels),372,00:06:30,"2+2, Semi Sleeper, Non-AC, Video",9:30:00 PM,4:00:00 AM,2040
Bangalore,Dindigul,Royal Travels,372,00:09:18,RoyalSemisleeper,9:00:00 PM,6:18:00 AM,1110
Bangalore,Munirabad,Srs Travels (SRS Travels),370,00:07:30,"2+2, Air Suspension, Non-AC, Video",10:45:00 PM,6:15:00 AM,1620
Bangalore,Munirabad,Srs Travels (SRS Travels),370,00:07:30,"2+1, Sleeper, Non-AC, Non-Video",11:00:00 PM,6:30:00 AM,1620
Bangalore,Badami,Srs Travels (SRS Travels),453,00:11:20,"2+2, Executive AirBus, Non-AC, Video",9:00:00 PM,7:30:00 PM,930
Bangalore,Badami,VRL,453,00:09:30,New 2+2 Executive Air-Bus,9:45:00 PM,7:15:00 AM,1270
Bangalore,Sirsi,VRL,413,00:09:00,Sleeper / Coach(N),8:20:00 PM,5:20:00 AM,1280
Bangalore,Sirsi,Shreekumar-,413,00:07:30,Non A/c,9:45:00 PM,5:15:00 AM,1730
Bangalore,Sirsi,Seabird Tourists,413,00:12:05,"1+2, Sleeper/Seater, Non-AC",7:15:00 PM,7:20:00 AM,720
Bangalore,Sirsi,VRL,413,00:09:00,New 2+2 Executive Air-Bus,8:10:00 PM,5:10:00 AM,1280
Bangalore,Sirsi,Srs Travels (SRS Travels),413,00:07:45,"2+2, Executive AirBus, Non-AC, Video",10:15:00 PM,6:00:00 AM,1640
Bangalore,Sirsi,VRL,413,00:09:00,Sleeper / Coach(N),6:50:00 PM,3:50:00 AM,1280
Bangalore,Sirsi,Sugama Tourists S (Sugama  Tourists),413,00:11:00,"1+2, Sleeper/Seater, Non-AC",6:30:00 PM,5:30:00 AM,880
Bangalore,Sirsi,Seabird Tourists,413,00:11:30,"1+2, Sleeper/Seater, Non-AC",6:30:00 PM,6:00:00 AM,800
Bangalore,Sirsi,Sugamatourists S1 (Sugama  Tourists),413,00:10:40,"1+2, Sleeper/Seater, Non-AC",7:50:00 PM,6:30:00 AM,940
Bangalore,Jaggampeta,SVR Tours &  Travels,860,00:14:30,Volvo B9R Multi-Axle Semi Sleeper,5:00:00 PM,7:30:00 AM,1560
Bangalore,Jaggampeta,SVR Tours &  Travels,860,00:15:30,Hi-Tech Non A/c Semi Sleeper Seating,3:00:00 PM,6:30:00 AM,1470
Bangalore,Jaggampeta,SVR Tours &  Travels,860,00:14:30,Volvo B9R Multi-Axle Semi Sleeper,4:00:00 PM,6:30:00 AM,1560
Bangalore,Bajpe,Sugama Tourists G (Sugama  Tourists),358,00:11:30,"1+2, Sleeper/Seater, Non-AC",7:30:00 PM,7:00:00 AM,660
Bangalore,Bajpe,Sugama Tourists L (Sugama  Tourists),358,00:12:00,"1+2, Sleeper/Seater, Non-AC",7:00:00 PM,7:00:00 AM,590
Bangalore,Bajpe,Srs Travels (SRS Travels),358,00:09:45,"2+2, Semi Sleeper, Non-AC, Video",10:00:00 PM,7:45:00 AM,980
Bangalore,Gobi,ABT X Travels,263,00:06:35,2+2 A/c,10:00:00 PM,4:35:00 AM,1730
Bangalore,Gobi,Kings Travels,263,00:07:05,"2+1, Sleeper/Seater, Non-AC",9:40:00 PM,4:45:00 AM,1510
Bangalore,Navalgund,Srs Travels (SRS Travels),453,00:09:30,"2+2, Executive AirBus, Non-AC, Video",9:00:00 PM,6:30:00 AM,1270
Bangalore,Manvi,SVR Tours &  Travels,429,00:12:00,Hi-Tech Non A/c,8:00:00 PM,8:00:00 AM,770
Bangalore,Manvi,VRL,429,00:10:00,New 2+2 Executive Air-Bus,9:30:00 PM,7:30:00 AM,1100
Bangalore,Manvi,Srs Travels (SRS Travels),429,00:09:00,"2+2, Executive AirBus, Non-AC, Video",9:00:00 PM,6:00:00 AM,1320
Bangalore,Manvi,VRL,429,00:10:00,Sleeper / Seater(40/AB/N),9:00:00 PM,7:00:00 AM,1100
Bangalore,Manvi,SVR Tours &  Travels,429,00:10:00,Hi-Tech Non A/c 2+1 Sleeper,10:00:00 PM,8:00:00 AM,1100
Bangalore,Manvi,Srs Travels (SRS Travels),429,00:08:30,"2+1, Sleeper, Non-AC, Non-Video",9:30:00 PM,6:00:00 AM,1460
Bangalore,Manvi,VRL,429,00:10:00,Sleeper / Coach(N),8:45:00 PM,6:45:00 AM,1100
Bangalore,Padukone,Durgamba Motors,185,00:04:38,2+2 AIR BUS,10:15:00 PM,7:00:00 AM,2810
Bangalore,Padukone,Srs Travels (SRS Travels),420,00:10:30,"2+1, Sleeper, Non-AC, Non-Video",9:15:00 PM,7:45:00 AM,980
Bangalore,Ahmednagar,Konduskarsr Travels,965,00:16:00,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",1:30:00 PM,5:30:00 AM,1690
Bangalore,Ahmednagar,Neeta Tours and Travels,965,00:17:00,B9R Multi-Axle Semi Sleeper Volvo A/C,4:30:00 PM,9:30:00 AM,1620
Bangalore,Ahmednagar,VRL,965,00:17:00,Sleeper / Seater(40/AB/N),11:00:00 AM,4:00:00 AM,1620
Bangalore,Ahmednagar,VRL,965,00:17:00,Multi-Axle VOLVO A/c Semi Sleeper,1:00:00 PM,6:00:00 AM,1620
Bangalore,Rajapalayam,Srs Travels (SRS Travels),512,00:10:30,"2+1, Sleeper, Non-AC, Non-Video",8:30:00 PM,7:00:00 AM,1210
Bangalore,Rajapalayam,Royal Travels,512,00:12:48,RoyalSemisleeper,9:00:00 PM,9:48:00 AM,870
Bangalore,Rajapalayam,ABT X Travels,512,00:12:48,2+2 A/c,8:30:00 PM,9:18:00 AM,870
Bangalore,Angamaly,Shama Transports,506,00:08:30,BIG BUS - Multi Axle Volvo A/C 2+2 Semi Sleeper,7:15:00 PM,3:45:00 AM,1650
Bangalore,Angamaly,Sharma Transports,506,00:12:39,Volvo,6:00:00 PM,6:39:00 AM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,6:45:00 PM,7:24:00 AM,880
Bangalore,Angamaly,Shama Transports,506,00:08:45,BIG BUS - Multi Axle Volvo A/C 2+2 Semi Sleeper,9:00:00 PM,5:45:00 AM,1580
Bangalore,Angamaly,Kallada Travels,506,00:12:39,SEMI SLEEPER,8:15:00 PM,8:54:00 AM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,SEMI SLEEPER,5:00:00 PM,5:39:00 AM,880
Bangalore,Angamaly,Bharathi Benz Multi-axle A/c (Sreekrishna  Travels),506,00:07:00,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",8:30:00 PM,3:30:00 AM,2150
Bangalore,Angamaly,Surya Travels (dharma) (Surya Travels),506,00:09:15,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",9:15:00 PM,6:30:00 AM,1460
Bangalore,Angamaly,Surya Travels(dharma) (Surya Travels),506,00:09:00,"2+2, Multi Axle Volvo, AC, Video",6:30:00 PM,3:30:00 AM,1520
Bangalore,Angamaly,Anjali Travels,506,00:10:45,2+2 Hi Tech Air Bus,5:45:00 PM,4:30:00 AM,1160
Bangalore,Angamaly,Shama Pathanamthitta Express (Sreekrishna  Travels),506,00:08:45,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",7:45:00 PM,4:30:00 AM,1580
Bangalore,Angamaly,Surya Travels (padikkal) (Surya Travels),506,00:09:15,"2+2, Isuzu, AC, Video",8:30:00 PM,5:45:00 AM,1460
Bangalore,Angamaly,Shama Cochin Express (Sreekrishna  Travels),506,00:08:30,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",9:30:00 PM,6:00:00 AM,1650
Bangalore,Angamaly,Surya Travels (dharma) (Surya Travels),506,00:11:00,"2+2, Semi Sleeper, Non-AC, Video",6:00:00 PM,5:00:00 AM,1110
Bangalore,Angamaly,Surya Travels (dharma) (Surya Travels),506,00:09:30,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",6:30:00 PM,4:00:00 AM,1400
Bangalore,Angamaly,Starline Tours and Travels,506,00:09:00,Non A/C Semisleeper (2+2),8:00:00 PM,5:00:00 AM,1520
Bangalore,Angamaly,Sharma Transports(atlas) (Atlas Travels),506,00:09:35,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",7:00:00 PM,4:35:00 AM,1380
Bangalore,Angamaly,Srs Travels (SRS Travels),506,00:10:45,"2+2, Semi Sleeper, Non-AC, Video",5:15:00 PM,4:00:00 AM,1160
Bangalore,Angamaly,Shama Trivandrum Bigbus (Sreekrishna  Travels),506,00:08:20,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",7:10:00 PM,3:30:00 AM,1700
Bangalore,Angamaly,Kallada Travels,506,00:12:39,SLEEPER CUM SEMI SLEEPER,7:00:00 PM,7:39:00 AM,880
Bangalore,Angamaly,Atlas Travels  (hkb) (Atlas Travels),506,00:09:05,"2+2, Volvo Semi Sleeper, AC, Video",8:15:00 PM,5:20:00 AM,1500
Bangalore,Angamaly,Dharma (Surya Travels),506,00:11:10,"2+2, Semi Sleeper, Non-AC, Video",5:30:00 PM,4:40:00 AM,1090
Bangalore,Angamaly,Viji Volvo A/c Multi-axle Club Class (Sreekrishna  Travels),506,00:08:00,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",7:30:00 PM,3:30:00 AM,1800
Bangalore,Angamaly,Starline Tours and Travels,506,00:08:30,Volvo A/C Multi Axle Semi Sleeper (2+2),7:15:00 PM,3:45:00 AM,1650
Bangalore,Angamaly,Shamatransport (Shama Transport),506,00:08:00,"2+2, Multi Axle Volvo SemiSleeper, AC,",8:00:00 PM,4:00:00 AM,1800
Bangalore,Angamaly,Surya Travels( Dharma) (Surya Travels),506,00:11:00,"2+2, Semi Sleeper, Non-AC, Video",5:00:00 PM,4:00:00 AM,1110
Bangalore,Angamaly,Shama Transport,506,00:07:45,"2+2, Multi Axle Volvo SemiSleeper, AC,",9:45:00 PM,5:30:00 AM,1880
Bangalore,Angamaly,Atlas Travels (sharma) (Atlas Travels),506,00:11:50,"2+2, Semi Sleeper, Non-AC, Video",5:30:00 PM,5:20:00 AM,990
Bangalore,Angamaly,Starline Tours and Travels,506,00:08:00,Volvo A/C Multi Axle Semi Sleeper (2+2),8:15:00 PM,4:15:00 AM,1800
Bangalore,Angamaly,Viji Yathra Airbus (Sreekrishna  Travels),506,00:09:30,"2+2, Semi Sleeper, Non-AC, Video",6:00:00 PM,3:30:00 AM,1400
Bangalore,Angamaly,Bharathi Travels,506,00:09:15,"2+2, Mercedes Benz Multi Axle/Semi-Sleeper, AC, Video",8:30:00 PM,5:45:00 AM,1460
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,9:00:00 PM,9:39:00 AM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,8:30:00 PM,9:09:00 AM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,6:30:00 PM,7:09:00 AM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,9:00:00 AM,9:39:00 PM,880
Bangalore,Angamaly,Kallada Travels,506,00:12:39,SEMI SLEEPER CUM SLEEPER,6:00:00 PM,6:39:00 AM,880
Bangalore,Angamaly,Surya Travels (dharma) (Surya Travels),506,00:07:30,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",8:00:00 PM,3:30:00 AM,1960
Bangalore,Angamaly,Surya Travels,506,00:09:30,"2+2, Semi Sleeper, Non-AC, Video",6:00:00 PM,3:30:00 AM,1400
Bangalore,Angamaly,Starline Tours and Travels,506,00:10:15,A/C Seater/Sleeper (2+1),6:00:00 PM,4:15:00 AM,1250
Bangalore,Angamaly,Surya Travels (dharma ) (Surya Travels),506,00:09:45,"1+2, Sleeper, AC",8:45:00 PM,6:30:00 AM,1350
Bangalore,Angamaly,Sharma Transport (lcd Coach)(atlas) (Atlas Travels),506,00:11:10,"2+2, Semi Sleeper, Non-AC, Video",8:40:00 PM,7:50:00 AM,1090
Bangalore,Angamaly,Shama Transport,506,00:08:05,"2+2, Multi Axle Volvo SemiSleeper, AC,",7:15:00 PM,3:20:00 AM,1770
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,2:00:00 PM,2:39:00 AM,880
Bangalore,Angamaly,Yathra A/c Sleeper Cum Semi-sleeper (Sreekrishna  Travels),506,00:10:00,"2+1, Sleeper/Seater, AC, Non-Video",6:00:00 PM,4:00:00 AM,1300
Bangalore,Angamaly,Sharma Transports  (atlas Travels) (Atlas Travels),506,00:10:15,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",5:55:00 PM,4:10:00 AM,1250
Bangalore,Angamaly,Sharma Transports (atlas) (Atlas Travels),506,00:11:10,"1+2, Executive AirBus, Non-AC, Video",7:45:00 PM,6:55:00 AM,1090
Bangalore,Angamaly,Surya Travels (dharma) (Surya Travels),506,00:10:15,"2+2, Semi Sleeper, Non-AC, Video",7:45:00 PM,6:00:00 AM,1250
Bangalore,Angamaly,Viji Volvo A/c Multi-axle Club Class (Sreekrishna  Travels),506,00:09:00,"2+2, Multi Axle Volvo SemiSleeper, AC, Video",8:00:00 PM,5:00:00 AM,1520
Bangalore,Angamaly,Kallada Travels,506,00:12:39,Multiaxle B9R VOLVO A/C SEMI SLEEPER,10:00:00 PM,10:39:00 AM,880
Bangalore,Angamaly,Surya Travels (dharma ) (Surya Travels),506,00:10:00,"2+2, Semi Sleeper, Non-AC, Video",8:00:00 PM,6:00:00 AM,1300
Bangalore,Angamaly,Sharma Transports,506,00:12:39,2+1 Executive Seater  Non AC,7:00:00 PM,7:39:00 AM,880
Bangalore,Ujire,Srs Travels (SRS Travels),309,00:07:45,"2+1, Sleeper, Non-AC, Non-Video",9:15:00 PM,5:00:00 AM,1380
Bangalore,Ujire,Sugama Tourists M (Sugama  Tourists),309,00:10:00,"1+2, Sleeper/Seater, Non-AC",7:30:00 PM,5:30:00 AM,800
Bangalore,Ujire,Srs Travels (SRS Travels),309,00:07:15,"2+2, Executive AirBus, Non-AC, Video",9:45:00 PM,5:00:00 AM,1560
Bangalore,Ujire,Sugama Tourists C (Sugama  Tourists),309,00:09:55,"1+2, Sleeper/Seater, Non-AC",7:20:00 PM,5:15:00 AM,820
Bangalore,Ujire,Sugama Tourists B (Sugama  Tourists),309,00:09:55,"1+2, Sleeper/Seater, Non-AC",8:35:00 PM,6:30:00 AM,820
Bangalore,Sastana,Sugama Tourists E (Sugama  Tourists),430,00:10:45,"2+1, Sleeper/Seater, Non-AC",8:00:00 PM,6:45:00 AM,970
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,10:30:00 PM,6:42:00 AM,2070
Bangalore,Sastana,Durgamba Motors,301,00:07:32,Volvo 2+2 AC bus,10:35:00 PM,6:43:00 AM,1440
Bangalore,Sastana,Durgamba Motors,278,00:06:57,A/C Sleeper Bus,10:10:00 PM,6:40:00 AM,1600
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,9:50:00 PM,6:47:00 AM,2070
Bangalore,Sastana,Durgamba Motors,199,00:04:59,2+2 AIR BUS,9:00:00 PM,5:32:00 AM,2540
Bangalore,Sastana,Srs Travels (SRS Travels),397,00:09:55,"2+2, Executive AirBus, Non-AC, Video",9:15:00 PM,7:10:00 AM,1040
Bangalore,Sastana,Durgamba Motors,245,00:06:08,Non A/C Sleeper,9:15:00 PM,5:43:00 AM,1900
Bangalore,Sastana,Hanuman Motors,453,00:11:20,"1+2, Sleeper, Non-AC",7:45:00 PM,7:05:00 AM,930
Bangalore,Sastana,Sugama Tourists J (Sugama  Tourists),380,00:09:30,"2+1, Sleeper/Seater, Non-AC",9:00:00 PM,6:30:00 AM,1090
Bangalore,Sastana,Cpc Bus (CPC Bus),340,00:08:30,"2+2, Semi Sleeper, Non-AC",9:20:00 PM,5:50:00 AM,1230
Bangalore,Sastana,Sugama Tourists D (Sugama  Tourists),433,00:10:50,"2+2, Semi Sleeper, Non-AC",6:55:00 PM,5:45:00 AM,960
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,10:15:00 PM,6:43:00 AM,2070
Bangalore,Sastana,Bharathi Tourist 3 (Bharathi Bus),350,00:08:45,"1+2, Sleeper/Seater, Non-AC",10:00:00 PM,6:45:00 AM,1190
Bangalore,Sastana,Durgamba Motors,185,00:04:38,2+2 AIR BUS,10:40:00 PM,6:42:00 AM,2810
Bangalore,Sastana,Srs Travels (SRS Travels),377,00:09:25,"2+2, Executive AirBus, Non-AC, Video",10:30:00 PM,7:55:00 AM,1100
Bangalore,Sastana,Sugama Tourists W (Sugama  Tourists),420,00:10:30,"2+1, Sleeper/Seater, Non-AC",7:30:00 PM,6:00:00 AM,980
Bangalore,Sastana,Srs Travels (SRS Travels),397,00:09:55,"2+1, Sleeper, Non-AC, Non-Video",9:00:00 PM,6:55:00 AM,1040
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,10:00:00 PM,6:42:00 AM,2070
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,10:25:00 PM,6:45:00 AM,2070
Bangalore,Sastana,Bharathi Tourist (Bharathi Bus),343,00:08:35,"1+2, Sleeper/Seater, Non-AC",9:40:00 PM,6:15:00 AM,1220
Bangalore,Sastana,Durgamba Motors,333,00:08:20,VOLVO MULTI AXLE,10:45:00 PM,6:28:00 AM,1260
Bangalore,Sastana,Durgamba Motors,185,00:04:38,2+2 AIR BUS,9:30:00 PM,6:45:00 AM,2810
Bangalore,Sastana,Durgamba Motors,231,00:05:47,Non A/C Sleeper,9:25:00 PM,6:40:00 AM,2070
Bangalore,Mumbai,Neeta Tours and Travels,990,01:00:45,B9R Multi-Axle Semi Sleeper Volvo A/C,10:30:00 PM,4:00:00 PM,1310
Bangalore,Mumbai,VRL,990,00:17:30,Multi-Axle VOLVO A/c Semi Sleeper,3:00:00 PM,8:30:00 AM,1650
